r15,r20,r25,r30
329.4446861,141.0155884,84.86141977,60.55884889
610.7143527,412.4549598,286.4418007,206.2192325
547.3485669,348.861068,224.7656104,151.35353
176.2628775,114.5768684,75.80389329,51.67852576
530.6870005,329.0542181,204.4124824,132.6748001
458.1620125,277.6393177,181.0922275,126.973505
308.906872,177.5783472,105.2426718,66.415263
258.8182067,157.3634742,96.8185257,61.94380684
171.1467594,79.19683141,43.57845783,26.98593219
445.2475579,264.6431586,171.3773379,120.1799559
183.5585887,67.74283338,38.57626381,26.75788204
153.983809,63.84497368,42.22583794,32.00099847
467.6690512,282.5616647,191.9878228,141.6869324
328.2715094,197.1177134,118.9621706,74.81105314
254.0341676,139.4620826,85.1624223,56.85435031
231.8127598,159.303908,108.8595282,76.40368773
264.6447079,162.6105454,107.517732,75.29638372
160.7103522,82.81574488,49.73047463,33.8395921
365.0540436,233.0645042,154.8643996,107.2140576
186.135923,103.772912,65.57112555,45.71333901
260.1494907,153.8287417,98.21460994,68.14918127
190.6657035,92.21967779,50.50553237,29.96073079
225.7816109,97.51840787,52.97082738,33.73777837
500.1207769,325.0632522,214.5327295,148.6055292
380.0825299,247.8354742,171.9360491,126.3262477
562.620122,399.6997689,269.3650846,181.1237212
434.9395483,264.1165575,176.4461725,127.7580358
173.791436,81.39542921,42.63338903,25.27466065
320.8420064,126.9032648,58.84180267,32.20256461
259.6986526,192.7326994,138.0428246,99.66578463
185.2856588,122.3769048,86.45894299,65.15370374
459.525952,309.0735872,203.948333,137.4116088
482.4823248,294.2390078,198.9237069,144.7259304
444.3745199,275.7477799,172.3653807,111.7885857
456.1003864,273.9102122,182.0809176,131.4153421
349.6742595,178.0923067,112.2369186,80.47031358
432.4521865,205.6171013,128.2944968,92.27142669
321.7706185,214.2851369,148.3105157,107.7711737
563.9475229,375.1194405,262.737157,192.5459799
903.3470204,631.7835317,414.1226318,269.6547316
418.0690543,284.8812455,199.822888,147.2465638
788.7014587,470.1002961,294.8409321,197.4407046
668.2624404,444.1582944,291.4031684,195.4110146
240.405896,128.8382455,80.23798036,55.09923496
773.3766487,484.9354584,311.7480139,211.9068068
270.0453018,181.4222565,124.9098393,89.47860752
477.2292533,338.2344376,236.3003319,169.5723527
365.1927097,268.7388671,195.9830238,146.4506922
81.65443145,43.69765723,25.84180129,16.50317802
332.2966188,188.6889847,110.741125,67.93312448
355.8321416,215.9684402,140.6149441,97.67363103
151.505862,80.88494998,50.3110264,35.08145311
378.7033762,259.4440374,169.0984372,111.0627585
299.4322591,203.4936843,133.0864407,87.89353889
176.4293554,112.7151764,80.21723324,61.06986603
192.5645831,119.0949525,74.5814506,48.67861096
554.3443742,286.1070867,165.5951466,106.6498039
258.4397304,162.1500659,98.07716652,60.03501506
520.1962087,300.0110662,174.6058933,107.0825924
498.8990491,276.3856574,165.3289085,107.9213466
246.6178617,138.0546908,85.55516619,58.05312228
565.3399474,219.7984358,134.7694184,98.43808788
553.8808938,359.073822,234.4086388,159.4231516
301.2654242,145.2897262,89.88842036,63.11226491
132.9135941,83.04400262,55.95662885,40.07790236
179.7800531,102.0253983,66.98918865,48.23244199
292.9407059,183.1419419,118.6735408,81.62176251
501.3212634,363.5704425,251.1173176,174.4740018
138.7092956,78.71227315,46.62156485,29.12899681
412.6883121,242.7381987,141.5820318,85.48188207
57.64108203,30.21349497,15.50881323,7.828675198
178.7089922,75.42290983,43.8756471,30.31159028
258.0118316,152.7016482,94.97312959,62.10009482
517.6410385,402.4573084,286.2435057,198.7084349
298.6342283,174.3674085,103.2963305,64.39763386
210.5900531,138.3616201,93.75664533,66.51950821
659.2701795,558.6773661,419.9971944,300.1164692
552.9586986,313.5187662,189.0459032,123.5805407
549.8244422,358.7689486,243.1262315,171.8775058
616.1865139,241.7417614,119.9816051,70.78196744
288.4783859,161.3423281,101.5282407,69.5849625
703.2708416,470.4579151,313.3513837,214.0394741
89.19214334,55.5520848,34.99728623,22.77731067
326.0066835,193.2105462,123.6384576,84.91555794
248.1654895,147.8791793,97.97983237,69.97651769
231.4722891,171.0158323,116.4434043,78.3679271
338.8171773,193.1121442,124.1237937,87.21736667
286.2368654,176.3728215,111.8514856,74.97949123
694.0047478,376.2893935,231.861913,157.8083084
486.8572342,158.8463417,91.48295296,63.16647957
165.5768574,59.29814435,36.01558013,26.1619615
281.2671301,181.4440569,117.4329164,79.19483535
265.1987692,152.6885178,89.07348572,54.54753833
560.3673013,261.5611532,145.0047897,92.81531537
448.9647695,240.8588406,166.7243757,128.6847717
472.1277834,380.4659779,285.0851843,209.8214477
215.2227184,129.1003848,78.76561338,49.89815468
277.4792414,177.5897645,115.745038,78.20375924
487.3214484,332.1336993,221.4695926,150.9703875
579.245814,396.0001335,268.0079438,185.1937634
260.5825305,156.2998444,100.0279561,68.05564761
418.141334,263.8232795,175.2428998,123.0633541
104.0393125,43.66838459,17.67933311,5.892199999
281.9191731,165.2010274,100.5762862,65.26582449
175.1562571,111.6298024,68.59876225,42.53253041
195.2937811,87.65658202,52.51498212,37.0306358
279.5980783,171.4234785,113.9186139,81.48496244
535.8347026,408.0196625,298.699799,220.6231631
82.8842605,30.767058,15.69460438,9.907257435
392.8905204,207.661344,118.6685721,73.03574091
497.4248417,345.7379587,231.509416,156.5922511
720.7618328,391.4201425,225.0574674,141.4388828
92.22016896,37.81342712,21.09393938,14.05936684
355.9457411,230.522569,158.032486,114.4586034
329.8537806,204.2372836,133.5231736,92.64927628
329.0844812,148.7330141,90.15961955,63.44510243
770.1855055,428.5015819,240.8264027,141.8757847
956.3418267,704.9571169,474.1104185,313.2426084
201.3713418,92.73247493,49.76756701,29.75308018
539.8051201,289.485312,162.5150729,98.62969033
674.4836906,452.8449525,320.8444576,238.909384
185.1517289,125.3035009,84.62373177,58.37354712
288.2702317,157.7211141,91.53797989,57.68674816
275.7155786,108.8887754,68.65339722,51.12414774
601.7230808,292.8126398,167.9734861,110.7809277
318.1497558,153.5891902,86.86583808,55.91563918
325.2243961,194.3534764,131.5507218,96.79680486
451.6489251,363.2304797,283.9215127,222.3679044
458.575114,275.7852964,185.0897382,134.3346097
399.100745,281.7298576,193.7111034,135.585745
548.3237663,328.0349395,198.2739265,126.1761115
462.2908012,229.4765941,119.7658104,67.67623109
466.48286,286.5218421,180.031727,119.8391232
94.33984226,47.29235989,25.97823746,15.86406552
399.2008285,170.7458699,91.18942691,57.06566905
330.7162014,149.8525805,84.1839749,55.37449871
268.9106014,191.0770018,129.6052111,87.95742291
108.9562688,72.74204735,49.09106456,34.48806783
743.19615,457.1169636,292.6811434,197.4618767
571.2087955,420.7563968,312.2744374,237.4689673
491.3523079,370.0679716,267.9659836,196.0763177
336.6921742,190.2294427,111.2022573,69.5892831
391.3020253,275.9684417,182.7955238,120.4127047
376.8597724,151.8860597,96.5452734,70.50437777
308.9151534,145.0116756,86.25395506,59.35252625
326.3460444,222.2786931,155.2935476,113.1018515
116.8284186,68.90288095,42.49785587,28.13574642
393.5168331,239.6633494,156.046494,109.0831468
279.4378831,192.9798522,126.2638524,82.28640172
329.4678177,141.4564902,75.46863956,47.30167328
387.5243891,212.8976202,121.6889331,74.89328133
449.2381806,311.9559944,213.2942523,150.0365013
289.3421617,129.9960373,72.3285141,46.53566324
130.3241585,53.65839237,30.73432169,20.52122852
803.180002,650.0611121,504.320475,391.9432479
32.21837372,18.74444979,11.55500178,7.421096469
824.2949473,936.0632277,841.5766222,659.3429183
939.7814477,678.7961676,476.7880117,336.0160404
742.8551402,425.7983468,268.6637402,186.223153
329.4727612,173.6193656,96.86457085,58.25848288
574.4157537,361.9271722,231.985182,156.7846058
314.7715332,183.6014,117.851172,82.12407557
449.8013271,331.6516007,231.6173493,160.6935543
156.3608842,89.90817133,55.51759931,37.29073847
1183.920712,680.5845809,409.0578815,262.3697243
154.1192953,90.11732173,54.10560482,34.38760058
183.6986911,62.36650342,24.49218006,10.19483943
243.3268455,105.8633602,51.59313206,28.89500909
190.8868318,144.2230775,107.6944134,82.25693211
128.2972229,77.13072151,48.34224018,31.64057509
380.0397376,204.9058672,127.1758512,86.81931396
158.7122345,111.6833463,80.43995456,60.14681466
138.882052,62.4161168,35.14344766,23.009714
248.8163018,127.1354885,74.9951502,48.70097763
368.5517862,207.1483344,122.6091446,78.0904005
196.1915213,127.1344639,86.41223498,61.98766734
101.4503527,55.46807845,33.58040923,22.09676971
431.1190484,296.9746589,201.193202,139.9126597
448.7298064,281.8360621,179.7990252,119.1455758
264.8219322,193.0483381,134.1859047,94.09188354
481.0099124,213.7475384,113.4690155,70.2475992
541.5445152,331.5205742,218.933175,155.2391203
311.8253727,202.3689167,130.4093428,86.73226267
287.3874889,228.5547299,175.9367964,136.570044
187.4735501,121.2041372,79.50477872,54.22559135
485.2044715,244.6106417,145.7261763,97.85550296
94.12033819,78.30680242,56.94021091,38.74967784
364.5347229,193.8761696,111.0606534,70.13140095
272.390685,180.0659257,119.1373802,81.28525934
530.5779705,287.1054482,185.7888886,136.3158958
291.4175162,139.1617348,84.66007482,58.40368494
1683.602191,1468.901626,1103.441422,770.4419263
379.9309746,317.0293675,252.5123052,199.6478586
229.80676,157.273392,109.2653063,78.5365197
184.362536,108.9602128,66.87927609,44.01358446
487.3120785,334.2986977,243.240642,185.3495169
285.3214019,193.8921361,134.1963529,95.8887883
408.7276334,281.8668963,201.0932427,149.7704607
243.8344086,139.0547791,85.56815657,57.0026306
820.6288288,558.9995655,380.7587976,266.3555665
385.2833427,250.0938111,164.9026534,114.1332091
517.1094584,320.6191552,205.7384003,138.4781178
330.6505101,204.4369247,128.3911674,84.94715237
534.2137228,356.0614912,235.3405089,160.8804555
510.5631443,330.5201254,222.1204345,158.0829062
799.4360349,509.2267007,329.9024104,224.2542635
318.2675855,169.7103594,99.00127746,64.22125047
335.1497943,220.3930433,142.6790454,94.51268025
518.6871254,334.4155356,233.7710793,173.1879092
80.6353648,48.45211066,31.64871768,22.47739021
634.9713947,422.3415388,280.5687258,194.0412109
196.5994784,133.7476047,90.62310231,63.57982359
4.064446333,-8.907174292,-10.75989009,-10.1124405
179.4389956,104.4923895,64.69051992,42.35338974
190.733322,109.6290829,68.54586454,46.8586432
375.2856694,198.8863642,110.0362996,65.30974148
350.1980041,233.1090907,165.0255136,123.0548228
257.5550998,146.3601554,85.95946158,53.94655718
594.6275523,725.5047693,696.9621687,578.8462116
801.3904567,409.2166698,230.0107729,143.0857712
210.7990264,125.9335717,81.8232702,57.09893535
325.9069028,161.9431221,95.45428861,63.97619742
475.9009549,215.8459376,135.8331062,97.28791661
451.0128708,199.3888003,107.9954099,67.82319861
485.4965282,292.5250235,182.8773715,121.9767358
129.7095145,81.81552419,53.44675732,36.4281703
528.3914407,281.3956181,179.1072563,128.9410278
489.5333115,322.2351739,217.4999858,151.8002307
185.573352,93.00304007,49.1648513,27.91559201
198.9573141,113.3609031,64.51784758,37.47752552
365.9525857,187.6488368,107.5515352,69.44376468
142.4472735,93.30499254,62.6151579,43.99472515
254.3772285,118.0368006,76.6768075,56.81952704
386.2684635,269.6940336,193.2831398,144.8963597
135.7541573,93.19463967,63.5412869,44.69000824
803.738013,420.6112284,255.1179682,173.2908175
327.4258609,328.0585606,277.3948782,213.3625394
794.930087,783.3328222,651.5353206,492.4410739
330.2473668,197.2664313,119.3598271,75.58164022
119.942254,67.75426549,39.1202955,23.54793459
212.592623,86.69589006,51.75466864,35.85546896
211.6110576,114.525783,67.89586592,43.8734754
184.4142143,85.33414375,54.47293291,40.59029603
177.6902429,125.4423763,85.51699918,58.60025912
214.6760178,71.8867112,34.79483696,20.72671299
350.7916597,203.3617016,125.3224647,82.24260935
295.5915171,149.1540911,89.54695223,60.99556778
373.6270687,220.1133016,128.3602424,76.18158577
451.3075992,323.846217,228.2927329,166.3526563
225.3874265,126.1648034,78.7645168,53.91851752
261.5048051,124.9990853,71.95503353,47.14724356
-30.53139431,-22.66164803,-17.14133229,-13.40618357
128.5642404,88.78488427,58.5413994,39.00318459
383.3576702,256.1031666,174.6707712,124.2378153
321.1620632,163.4185331,94.86298445,61.290244
481.6933701,306.4974376,196.0723176,131.6744148
301.1254801,183.2561313,113.4822136,73.61250607
220.3787528,125.9268138,75.9424122,48.74646878
588.5717495,441.0553163,322.5366111,237.4412945
201.9396672,96.21556755,52.69707762,32.82215069
348.1803592,152.9048535,83.64122141,53.66363713
296.0449537,210.4804722,141.0252181,93.63157552
305.8377889,242.8919961,187.7629625,146.0368691
365.297179,261.7431647,194.2046865,150.0395989
611.7297218,369.7074259,224.3878648,141.7280924
441.394336,319.0319669,242.9201289,191.4511925
767.4568942,495.0468875,342.1532826,249.5422315
388.1751237,231.6214792,147.5584409,100.9146625
433.4240392,305.0790908,212.0408842,150.4764894
610.4320195,356.9697617,247.1625494,188.9360882
667.5750777,462.9138304,326.9468251,238.697473
120.9067433,96.53779374,71.83655331,52.24943932
88.92320493,53.83527538,31.99177166,18.50125512
213.1649887,136.6105917,91.29462969,64.42874316
364.9855438,218.6413821,136.4139828,89.3873216
147.942902,68.22034876,30.24755241,12.61213935
389.1513184,269.8935128,179.0730748,118.7447187
236.2628227,141.1724571,89.24441741,59.70822034
283.4433684,167.6047639,105.65049,71.68366906
358.9857293,210.164794,131.9119847,89.41619524
335.0124369,235.0116252,165.3681154,119.7629345
200.979612,126.206386,79.6878995,52.03324249
253.6458537,134.805291,75.16740875,44.92991242
247.4076192,126.2578204,77.05430099,53.04854218
272.1731484,200.1125179,146.8276534,109.5555963
613.6043586,333.0754987,201.5589308,134.5803836
174.0706816,107.7253018,68.67813726,45.89366882
633.2793488,430.8184119,296.0261253,211.8236736
233.7462727,114.8638866,67.41980556,44.94615711
395.4852432,264.8126848,182.6851488,131.3856043
454.8781865,217.3074097,124.8320984,82.39820789
211.747447,102.6109247,55.98604305,33.44225296
309.5486006,189.3172762,119.5383015,80.26245423
528.0416029,377.6660728,253.6776419,169.0341159
264.0102702,165.3687906,102.3550538,64.92601365
416.4523855,250.0006331,163.3222867,113.9554987
657.5174464,506.6923943,375.664837,280.4599363
420.8077404,205.0883372,111.1006591,66.94018937
178.4803949,107.018146,71.89929936,52.23614355
228.4027765,206.831056,165.2745284,124.2500796
22.14571993,13.46858621,8.944947649,6.377855914
632.0460679,397.8209833,250.3872376,163.2875957
146.6433534,88.03468432,57.06400092,39.88328358
276.2918914,190.4453325,135.1474863,99.35431258
447.8134407,244.9054405,152.992317,104.9936632
199.2555883,96.1785225,54.42294813,34.51755181
295.8647926,183.7605039,118.3711667,81.1666402
609.438673,383.3574886,227.7101772,136.4415866
195.3036483,73.6880201,41.62257866,28.73141611
477.9002786,340.7314563,217.4930638,133.3155299
270.3147506,107.4998814,54.47552057,32.59720244
895.582602,791.7674698,614.906042,446.7778782
245.7004848,122.3411793,70.40070511,45.20821263
444.2216876,240.6426761,149.3581286,103.3172099
526.7905821,291.2890668,174.1536704,113.6817091
371.5095959,233.4796038,149.4843833,100.7655593
408.6253713,217.6068311,122.1921281,74.17123582
328.3193348,206.8087212,136.3649896,96.0100815
805.3804213,591.1398947,419.4097165,298.6969996
276.6995717,159.3359533,101.2827668,69.77425525
439.5325559,202.7369748,107.9719841,66.69497795
455.5581516,292.9919055,191.0720713,130.779518
423.4125335,219.6659311,118.7250478,68.37039717
384.4706448,254.403184,176.447471,128.5016394
938.7914423,616.0768841,404.0345969,275.0754382
281.3487277,189.2491694,128.2595967,90.48037831
306.0868395,204.6377303,141.4346488,101.9917071
617.2934514,301.8257838,179.145761,121.3669005
340.2820478,165.7390085,103.9077738,74.71665662
421.1856001,252.614755,159.7750951,107.9590049
967.2787435,402.8239638,198.3055054,115.4535386
309.8318888,196.6714861,132.589889,96.15352274
405.9480677,225.0439186,133.190034,85.31046649
238.1313257,135.3990236,84.04336686,56.73738836
318.1571478,211.0606965,141.967534,99.62043016
163.1714712,73.64550741,40.19880259,25.61255213
261.9055736,145.3863587,85.23094492,53.40310896
262.1876562,203.2494527,148.7541284,108.5086864
878.1112892,697.1027139,550.6912221,440.8760073
184.5433348,94.49695297,59.35567138,42.21690786
163.9114022,91.93718473,52.3632234,31.02395623
526.9357675,311.639606,180.2090246,106.7916795
616.1889651,330.3199294,222.2239088,167.2924726
149.8507364,50.83021933,26.97022506,17.10235952
228.3032179,134.4183692,87.47129026,62.6111389
234.6322983,124.743047,75.20401334,50.43520442
289.697174,188.63504,131.9996108,97.8371886
504.2625771,407.6298043,320.0206623,250.2049214
1268.017901,963.4767792,707.3423372,522.4636464
290.5575641,158.2473524,101.7824214,72.78875795
255.2794875,198.4309448,149.8420349,113.6182032
497.6934851,332.1065907,223.2258361,155.0641186
666.1487278,449.8426883,283.1054729,175.8309189
306.4891226,212.8920094,144.7695296,100.703908
272.5359524,154.7093664,92.19464728,58.89433308
285.9370113,176.0672332,110.6159511,73.08021791
552.3517233,409.838546,296.19985,215.0902793
254.4149637,105.5792819,60.05746769,40.37580214
369.9695094,239.6268425,155.0933462,104.2078396
519.9182923,358.8018889,242.6784932,168.112361
326.6042489,200.4585161,128.1629087,86.84965087
232.3258673,154.0693397,112.3616722,88.34589517
166.0202646,63.72227372,26.30602219,11.21696595
528.2023144,375.7981161,269.3520541,196.6429669
269.6425855,109.7888455,58.35887078,36.96422044
564.2469034,339.3877553,222.3857644,156.8870054
290.6762417,105.2896483,55.6638662,37.03475767
107.0856489,39.42448845,13.92197033,3.095019169
308.2277882,201.7786524,131.7844908,88.7064793
237.2094979,115.5142523,63.71148257,38.62597939
232.2161427,109.2875433,67.02393921,47.42186662
142.2983683,83.28275025,51.3280091,33.86355712
312.9750577,182.0263087,102.587882,58.70686929
729.1972607,348.2810678,196.8350865,125.1449963
89.6673375,43.22556091,23.63681822,14.36083627
1112.06307,603.7979614,348.6483524,218.9059755
436.9899768,280.6438043,186.2384277,131.5415568
226.1127235,121.6633422,71.64742908,45.14507753
243.5566266,99.69958628,59.41927129,41.99117646
401.0776124,242.1525714,155.0477186,107.3375633
306.4858223,215.0091363,155.9264424,117.0104443
176.2047567,110.8405772,69.40447566,44.41443389
318.1157957,229.7045957,162.9262628,118.2955338
491.934018,212.6388739,129.725721,91.06530668
265.1806796,176.4586419,125.4063709,93.62283115
268.6333571,167.3742884,104.9656008,68.64346256
327.2038526,210.9628643,142.5372162,102.2547448
123.8601566,103.8651334,81.52266855,63.06009044
135.6032158,92.68917275,66.05643352,49.13836835
243.4765096,158.5096919,104.8569405,71.74478873
398.5305407,253.0048018,165.9683854,115.2005716
278.2086369,137.29532,95.07267192,74.74451209
373.5123513,230.944389,152.0451855,106.6828567
248.236628,113.6224968,69.39285184,49.48253479
325.2815683,198.5692329,130.9463419,93.78858692
144.159566,100.5680269,71.31531485,52.05269389
373.5954618,288.6954713,217.5166095,166.0519485
355.9704591,234.7594352,159.760994,114.072327
294.273744,196.7416565,132.148698,92.00282935
131.8823013,67.36976731,39.42538908,25.96073088
589.8484275,402.9296944,278.399066,200.4825819
519.553634,320.0848186,207.836232,144.7779925
528.8908674,355.8373188,249.3702212,183.399463
282.3998343,159.1447611,95.45514575,61.73164121
918.3276553,627.6877862,401.6476067,256.9302176
828.7832027,511.8825162,323.2512595,213.1610623
458.1918216,314.1353574,221.040496,162.1463517
110.7500397,61.83986544,32.14453926,15.44988821
368.3462594,311.3722079,243.8769162,187.7819202
188.0150538,151.714106,105.0299306,66.88556925
488.9473856,485.1586115,403.5901794,301.8187554
169.5830492,97.63931563,57.43050081,35.7441149
628.8772125,378.3355821,240.2675455,163.806465
259.4930949,178.4102702,129.2804931,97.77663188
214.5564436,132.6517448,86.299837,59.25928553
363.7450898,248.2037259,172.098391,123.8442812
928.8457088,524.8683276,288.1829635,161.6657302
226.344437,115.5160467,69.60576117,47.32634185
161.789375,89.93622267,50.90340372,30.31210194
354.2014633,149.1559731,72.43843638,40.72464057
410.0341083,262.3717155,172.7402354,119.9132591
308.8023069,195.9638645,126.801845,85.80104333
261.6430484,149.6051862,94.89224582,65.1880873
193.5968534,90.08644731,54.2713662,38.01657606
291.5266336,154.5911629,91.77468843,59.19189378
135.2634616,77.07399915,44.93457229,27.89898016
430.925486,296.6150973,209.9585457,154.4186213
638.8771149,418.1869465,273.7856621,186.0033013
285.7481707,194.1448388,132.4251797,93.77041017
144.6052199,94.90557946,64.30248988,44.97779223
294.2410783,247.1751416,187.231945,136.0338291
390.3858363,184.3184728,109.8727103,76.52507801
237.800703,129.6953427,76.00614974,48.30841961
276.7913397,94.16061031,45.16590135,26.40360222
170.5485638,88.0002354,48.39115506,28.10616239
1205.761596,870.7619688,620.8178307,449.4980695
230.9518863,111.1828225,64.43294368,42.52369676
358.6906005,239.0214971,163.8150048,117.5991459
192.0708245,129.3154962,88.29244707,62.62457506
190.0460555,109.4986085,65.13795724,41.29615229
304.5555984,231.4495388,171.7842932,128.8415815
208.9073792,154.2898554,106.264448,71.65591336
739.2026946,395.6187214,228.8263624,145.800754
431.7078599,229.2863383,137.4133456,89.66727407
449.8301256,300.9680856,219.5175233,170.6971946
586.8007146,248.6226119,123.9798303,72.64300531
398.0616226,247.4959974,169.8423395,125.2739161
179.8701526,143.2083302,110.1451248,83.64833953
284.2847428,191.0749701,137.214486,103.6559122
1119.799514,547.849128,323.1676002,217.7430536
350.7562973,211.1254154,133.9540906,90.54728397
480.4741859,336.2519192,234.8339888,170.0012713
696.6411023,464.08324,318.5040191,227.5588619
223.265943,104.9287264,55.68268169,32.84206685
241.6487039,155.3593979,103.2067764,72.26936754
94.59961415,70.10923401,46.17977668,28.18160396
192.6395663,115.4098691,73.18734959,49.96637873
530.6212685,258.6659184,143.1522736,89.76721132
266.1609492,204.7442757,151.4424792,111.9440411
94.27885777,56.76558657,34.59621767,21.74971743
287.07327,137.4361602,77.74662483,50.47893026
208.0892916,89.43651731,54.67656782,38.79640766
280.0903769,164.6695144,104.1745243,71.38765835
141.7589946,73.24992915,37.90127621,19.73438318
293.6718533,152.2531409,97.24828556,70.38083343
494.6541345,299.7523079,191.857275,128.9981776
570.559986,410.6260478,273.8338623,180.2600532
274.9474303,166.2079626,105.8921695,71.61488956
372.1953396,183.8186808,111.2103378,77.6006478
184.3878976,100.4679825,57.05829663,34.08000538
311.6084657,201.2388904,137.2921253,98.98601763
304.4811051,175.4509198,112.1443927,78.70135729
345.3685715,208.1914306,135.9233684,96.49496488
351.2008627,225.2338291,147.025155,100.8643827
201.7556367,135.0046575,87.06255445,57.01474009
269.6542777,108.785642,59.24549954,38.67155572
215.8592815,115.3591577,75.26864735,54.53642274
568.4822937,456.1207795,344.4691451,256.5950677
1295.447486,1028.274722,765.2594846,562.2763474
365.1469252,184.5463819,116.7693793,83.51812306
535.9804994,386.969351,283.5172143,212.5899654
535.609862,298.2651604,164.8254796,93.96951508
320.9912616,148.2811013,87.30351097,59.28268627
507.1410708,329.2027237,216.8727633,148.7168564
427.2074751,294.9082944,199.7847499,138.8724881
188.6717984,129.9480356,97.87545263,77.59127492
276.323532,226.0448419,176.777179,137.9010837
162.3180409,74.31166704,49.95759828,37.86604162
193.6939172,105.7993565,59.36288042,35.15691797
287.7723339,121.5365319,70.77585882,48.14650838
330.2340841,206.3507181,135.8127548,95.53515855
323.4584771,213.3218387,140.1550297,95.07082751
215.8432405,141.0141454,95.32759338,67.96097673
291.3927121,224.7001746,172.3778809,134.2651924
470.6315373,303.1489734,207.5453942,149.1169142
754.2744794,490.6704153,320.5415805,215.8469654
595.8930325,410.101801,281.7493582,201.1367596
136.042021,93.92364686,65.49185175,47.08792807
558.0793672,348.2670612,228.0406387,157.7226357
306.4123523,155.0564758,87.5185545,55.289676
318.6240454,172.7526546,106.9562364,72.90993014
140.6636546,84.54699693,54.35804502,37.14316909
734.8860801,476.7139232,322.0860433,227.4909979
516.5378086,335.0336528,228.6471605,165.8201722
-15.08088209,-9.140475031,-5.914260812,-4.191136102
154.1657367,117.8280108,84.34825979,59.70035467
604.8983611,427.6295096,301.8260228,217.9438073
479.8214176,222.9284278,132.1154285,90.80168079
540.8471772,366.5296399,253.8250216,183.2771748
416.0210624,226.3493995,134.1234986,87.58422519
287.3620859,132.0919257,72.15009685,45.31818601
295.3457413,175.733373,112.8229923,78.56476804
434.8905662,254.7390492,156.3801308,102.750577
361.2244688,205.9006997,130.2337682,89.67098345
339.1647288,197.8641603,125.805239,86.50420319
322.038591,227.1777756,155.2387004,107.7663127
803.2096704,501.3677387,316.2113565,207.9813235
123.6034445,74.76793391,47.04723108,31.50600016
442.3743776,415.4238137,359.4957265,300.6152218
375.0124658,216.3409812,131.6270426,86.13086089
162.2241907,62.20094292,37.22699892,26.57439571
175.9597486,81.89789913,51.93990825,37.19507478
446.0987194,255.719567,176.5698772,133.6288122
347.1553392,224.6064725,151.8899054,107.2510072
573.4963724,347.2472213,225.5104824,157.7006694
155.2325911,97.45381731,64.51630263,45.81191321
75.74071748,36.82668583,21.02800166,13.72349315
427.3678126,336.1350633,250.2682506,186.3591467
286.5091343,174.9005107,103.7897925,62.9609125
265.3715487,123.4857401,81.05940197,60.38266891
450.4953861,383.5121401,287.0910327,203.4643229
334.3674428,177.3836703,106.3116003,70.01871476
468.3867902,353.5604774,257.5260513,187.588957
373.0806546,160.4008333,86.4077676,54.10966197
512.0747011,269.0253058,167.7693816,117.0703419
69.50607986,26.24026976,10.96319274,5.02633028
1018.58406,692.8737399,469.9231486,328.1645205
338.9185178,201.5761866,120.6880977,75.67118012
151.0613899,84.41051744,50.24470157,32.06962176
331.1933373,204.3582112,136.5381145,97.49574872
270.7046386,171.2520186,115.2626329,82.38723218
843.3558999,452.7606119,267.680226,177.8617061
272.8934803,175.1079877,110.9333682,72.54551197
447.3191292,240.1073696,153.4654338,108.8998674
291.7879121,194.6984625,130.1003332,91.12414017
349.615139,125.9297026,61.93366089,36.55286094
300.7315518,202.1693384,136.2228206,95.04054836
217.4910958,116.3310479,68.82735998,44.58550793
281.9942261,167.6593482,102.2105765,65.56978077
248.2352564,147.0986033,97.21478296,70.1698112
550.3125695,372.9962102,250.6936089,171.8128325
167.0797869,70.92432448,34.88769365,19.6773205
319.6512526,201.2251924,129.377975,87.73477533
158.2341857,89.97696737,56.37024125,38.14167538
245.983086,98.4851347,55.93128369,38.03649927
285.2215504,141.8299888,88.37216109,62.18995907
150.8754739,90.56160218,56.89172159,37.68303616
251.4133274,190.8658452,140.6503223,104.0992043
243.0680478,148.8918857,95.13428275,64.96888939
666.9165487,434.2131854,283.9028672,195.0276252
498.0573839,342.9058581,223.8108564,146.2811074
412.723493,147.2263248,72.66561822,44.48429819
377.8272724,226.2069578,144.8408613,99.19165415
402.2819015,185.2834921,104.190098,67.81626935
147.4649253,95.24904969,65.34460273,47.08819024
225.8709909,127.1152176,81.35128455,56.96925008
585.0287687,370.3173301,239.9158093,164.4102623
327.7326752,247.7044933,183.7008251,137.061916
377.7070233,286.2063062,202.6011496,141.9518298
609.1310944,441.8094041,321.1049232,240.2192123
301.8619501,156.8673307,93.70830515,62.47192354
565.48377,480.9664495,379.6054411,293.7602443
155.3943254,94.09423817,59.37852875,39.36954822
510.434121,360.7390566,245.0251545,168.0816288
283.6327992,190.8237843,125.2737331,83.36652649
491.1325042,359.807345,263.2923574,194.979403
649.828079,332.23662,174.2556575,99.56635403
110.442648,64.65473773,37.70108166,22.69168
224.6276791,152.5082115,94.66697475,57.47877684
166.7009068,104.7833808,67.81781325,46.0495642
507.7761852,344.4907613,255.1737526,198.944227
528.2795372,346.4400075,220.0316678,143.2223562
259.5272693,102.5916638,62.0253843,44.82150125
494.82791,269.7129579,158.596972,100.8150424
164.8346341,80.02581053,45.41953027,29.56172883
199.1928014,110.921988,58.14642362,29.18790516
424.9010617,241.0877327,142.914192,90.60447403
406.7879236,268.7854331,188.1656041,139.1973837
290.8129785,150.0763144,83.6509681,51.47697684
